hospital_pk,state,ccn,hospital_name,address,city,zip,hospital_subtype,fips_code,geocoded_hospital_address,hhs_ids,publication_date,collection_week,is_metro_micro,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hosp_confirmed_suspected_covid_7d_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_suspected_covid_7d_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hosp_confirmed_influenza_and_covid_7d_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hosp_confirmed_suspected_covid_7d_cov,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_cov,total_pediatric_patients_hosp_confirmed_covid_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_suspected_covid_7d_cov,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hosp_confirmed_influenza_and_covid_7d_cov,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50_59_7_day_sum,previous_day_admission_adult_covid_confirmed_60_69_7_day_sum,previous_day_admission_adult_covid_confirmed_70_79_7_day_sum,previous_day_admission_adult_covid_confirmed_80plus_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18_19_7_day_sum,previous_day_admission_adult_covid_suspected_20_29_7_day_sum,previous_day_admission_adult_covid_suspected_30_39_7_day_sum,previous_day_admission_adult_covid_suspected_40_49_7_day_sum,previous_day_admission_adult_covid_suspected_50_59_7_day_sum,previous_day_admission_adult_covid_suspected_60_69_7_day_sum,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80plus_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,is_corrected,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day_sum,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day_sum,previous_week_personnel_covid_vaccd_doses_administered_7_day,previous_week_personnel_covid_vaccd_doses_administered_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_all_7_day_sum,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_none_7_day_sum,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_one_7_day_sum,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hosp_confirmed_suspected_covid_7d_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_suspected_covid_7d_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hosp_confirmed_influenza_and_covid_7d_avg
050454,CA,050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,94143,Short Term,06075,POINT (-122.457544 37.762452),"[C050454-C, C050454-B, C050454-D, C050454-A]",20240308,20210307,1,5821,4235,4235,4814,3513,125,91,12,12,5821,1306,714.0,1066.0,581.0,55,55.0,7.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,0,0,0,0,0,0,0,0.0,0,194,0,0,0,0,0,0,0,0,0,0.0,0,842,-999999.0,0,7,7,7,7,,,,,,,,,,,,,831.6,605.0,605.0,687.7,501.9,17.9,13.0,-999999.0,-999999.0,831.6,186.6,102.0,152.3,83.0,7.9,7.9,-999999.0,0.0,0.0
050625,CA,050625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Short Term,06037,POINT (-118.380016 34.076549),[C050625-A],20240308,20210307,1,5769,5678,5216,5071,5025,138,79,0,0,5307,1209,852.0,970.0,738.0,35,21.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,-999999,0,-999999,-999999,-999999,-999999,0.0,0,42,30,0,-999999,0,0,-999999,4,10,12,-999999.0,0,1564,0.0,0,7,7,7,7,339.0,,1462.0,,561.0,,13557.0,,5084.0,,814.0,,824.1,811.1,745.1,724.4,717.9,19.7,11.3,0.0,0.0,758.1,172.7,121.7,138.6,105.4,5.0,-999999.0,0.0,0.0,0.0
330005,NY,330005,KALEIDA HEALTH,100 HIGH STREET,BUFFALO,14210,Short Term,36029,POINT (-78.865984 42.900906),"[C330005-C, C330005-B, C330005-A]",20240308,20210307,1,6853,6853,6328,4619,4619,353,348,0,0,6328,1505,1505.0,887.0,887.0,64,62.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,31,0,-999999,-999999,5,6,4,7,7,0.0,0,109,67,-999999,0,-999999,-999999,7,16,23,18,0.0,0,1743,0.0,0,7,7,7,7,0.0,,39.0,,-999999.0,,4490.0,,2357.0,,122.0,,979.0,979.0,904.0,659.9,659.9,50.4,49.7,0.0,0.0,904.0,215.0,215.0,126.7,126.7,9.1,8.9,0.0,0.0,0.0
330024,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029,Short Term,36061,POINT (-73.953392 40.790390),"[C330024-B, C330024-A]",20240308,20210307,1,11991,11081,9345,7432,6709,1535,1186,34,15,10255,1806,1659.0,968.0,856.0,251,232.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,90,-999999,-999999,9,7,18,18,20,15,0.0,-999999,971,33,0,5,7,-999999,7,6,4,-999999,0.0,-999999,4094,0.0,0,7,7,7,7,177.0,,2666.0,,942.0,,14941.0,,12437.0,,829.0,,1713.0,1583.0,1335.0,1061.7,958.4,219.3,169.4,4.9,-999999.0,1465.0,258.0,237.0,138.3,122.3,35.9,33.1,0.0,0.0,0.0
330059,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467,Short Term,36005,POINT (-73.879896 40.879872),"[C330059-C, C330059-B, C330059-A, C330059-D]",20240308,20210307,1,11503,10124,10124,9513,8618,1973,1973,18,16,11503,1442,861.0,1283.0,802.0,350,339.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,200,0,7,16,14,30,45,43,40,5.0,6,1964,0,0,0,0,0,0,0,0,0,0.0,0,4685,0.0,0,7,7,7,7,,,,,,,,,,,,,1643.3,1446.3,1446.3,1359.0,1231.1,281.9,281.9,-999999.0,-999999.0,1643.3,206.0,123.0,183.3,114.6,50.0,48.4,0.0,0.0,0.0
330101,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065,Short Term,36061,POINT (-73.954509 40.764355),"[C330101-A, C330101-H, C330101-D, C330101-F, C330101-G, C330101-C, C330101-E]",20240308,20210307,1,24868,20458,18666,17933,15026,3152,2577,231,55,22740,3749,2230.0,3272.0,1994.0,755,693.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,243,0,15,20,24,43,48,42,51,0.0,5,591,129,0,8,21,9,23,24,18,26,0.0,21,6075,0.0,0,7,7,7,7,,,,,,,,,,,,,3552.6,2922.6,2666.6,2561.9,2146.6,450.3,368.1,33.0,7.9,3248.6,535.6,318.6,467.4,284.9,107.9,99.0,0.0,0.0,0.0
330214,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016,Short Term,36061,POINT (-73.974303 40.742311),"[C330214-B, C330214-A, C330214-C, C330214-D]",20240308,20210307,1,16905,14280,12320,10777,8792,1571,1520,29,25,15127,2766,1821.0,2077.0,1458.0,346,339.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,171,0,10,13,22,28,35,24,37,-999999.0,8,2091,24,0,-999999,-999999,0,4,4,-999999,10,0.0,4,4603,0.0,0,7,7,7,7,5067.0,,8015.0,,913.0,,29177.0,,12992.0,,30553.0,,2415.0,2040.0,1760.0,1539.6,1256.0,224.4,217.1,4.1,-999999.0,2161.0,395.1,260.1,296.7,208.3,49.4,48.4,0.0,0.0,0.0
330285,NY,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,14642,Short Term,36055,POINT (-77.623587 43.122832),[C330285-A],20240308,20210307,1,9352,8316,7378,6013,4975,189,171,9,-999999,8414,1127,931.0,888.0,740.0,51,51.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,15,0,4,-999999,0,-999999,-999999,-999999,-999999,0.0,-999999,33,14,0,-999999,-999999,-999999,0,-999999,-999999,-999999,0.0,6,2010,0.0,0,7,7,7,7,92.0,,2147.0,,182.0,,13201.0,,2900.0,,14509.0,,1336.0,1188.0,1054.0,859.0,710.7,27.0,24.4,-999999.0,-999999.0,1202.0,161.0,133.0,126.9,105.7,7.3,7.3,0.0,0.0,0.0
050025,CA,050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,92103,Short Term,06073,POINT (-117.165844 32.754258),"[C050025-A, C050025-B]",20230623,20210312,1,5814,5254,4512,3986,3744,247,220,-999999,0,5072,1187,711.0,832.0,590.0,70,64.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,11,0,0,-999999,-999999,6,0,0,0,0.0,0,402,13,0,-999999,5,-999999,-999999,-999999,0,0,0.0,0,1349,0.0,0,7,7,7,7,23893.0,,2174.0,,289.0,,10288.0,,2729.0,,568.0,,830.6,750.6,644.6,569.4,534.9,35.3,31.4,-999999.0,0.0,724.6,169.6,101.6,118.9,84.3,10.0,9.1,0.0,0.0,0.0
050262,CA,050262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,90095,Short Term,06037,POINT (-118.44562 34.06617),[C050262-A],20230623,20210312,1,3220,2744,2513,2705,2423,101,69,9,9,2989,1106,784.0,941.0,725.0,48,48.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,10,0,0,0,-999999,-999999,-999999,-999999,-999999,0.0,-999999,119,0,0,0,0,0,0,0,0,0,0.0,0,818,0.0,0,7,7,7,7,298.0,,159.0,,457.0,,17203.0,,7496.0,,19663.0,,460.0,392.0,359.0,386.4,346.1,14.4,9.9,-999999.0,-999999.0,427.0,158.0,112.0,134.4,103.6,6.9,6.9,0.0,0.0,0.0
050373,CA,050373,LAC+USC MEDICAL CENTER,"1200 N STATE ST, ROOM C2K100",LOS ANGELES,90033,Short Term,06037,POINT (-118.208376 34.057996),[C050373-A],20230623,20210312,1,4417,4028,3917,3184,2993,282,252,9,8,4306,965,706.0,692.0,551.0,87,85.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,36,0,4,5,10,8,7,-999999,-999999,0.0,0,100,8,-999999,0,0,-999999,-999999,5,0,0,0.0,-999999,2526,0.0,0,7,7,7,7,302.0,,765.0,,151.0,,6770.0,,7694.0,,357.0,,631.0,575.4,559.6,454.9,427.6,40.3,36.0,-999999.0,-999999.0,615.1,137.9,100.9,98.9,78.7,12.4,12.1,0.0,0.0,0.0
050441,CA,050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,94305,Short Term,06085,POINT (-122.175944 37.433018),[C050441-A],20230623,20210312,1,4448,4329,4329,4054,4054,259,240,0,0,4329,693,693.0,615.0,615.0,75,64.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,23,0,-999999,5,-999999,-999999,-999999,4,4,0.0,0,61,256,-999999,20,42,23,29,46,51,44,0.0,-999999,1414,0.0,0,7,7,7,7,0.0,,18345.0,,87.0,,44.0,,8497.0,,43.0,,635.4,618.4,618.4,579.1,579.1,37.0,34.3,0.0,0.0,618.4,99.0,99.0,87.9,87.9,10.7,9.1,0.0,0.0,0.0
050454,CA,050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,94143,Short Term,06075,POINT (-122.457544 37.762452),"[C050454-C, C050454-B, C050454-D, C050454-A]",20230623,20210312,1,5857,4235,4235,4785,3423,104,95,8,8,5857,1284,699.0,1069.0,560.0,45,45.0,12.0,0.0,-999999.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,0,0,0,-999999,0,-999999,0,0,0.0,-999999,89,0,0,0,0,0,0,0,0,0,0.0,0,892,-999999.0,0,7,7,7,7,,,,,,,,,,,,,836.7,605.0,605.0,683.6,489.0,14.9,13.6,-999999.0,-999999.0,836.7,183.4,99.9,152.7,80.0,6.4,6.4,-999999.0,0.0,-999999.0
050625,CA,050625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Short Term,06037,POINT (-118.380122 34.075496),[C050625-A],20230623,20210312,1,5787,5696,5234,5065,5007,106,75,-999999,0,5325,1192,835.0,921.0,709.0,37,25.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,-999999,-999999,-999999,-999999,-999999,-999999,0,-999999,0.0,0,31,15,0,-999999,0,0,0,-999999,7,4,0.0,-999999,1610,0.0,0,7,7,7,7,1229.0,,1887.0,,420.0,,13787.0,,4896.0,,772.0,,826.7,813.7,747.7,723.6,715.3,15.1,10.7,-999999.0,0.0,760.7,170.3,119.3,131.6,101.3,5.3,-999999.0,0.0,0.0,0.0
330005,NY,330005,KALEIDA HEALTH,100 HIGH STREET,BUFFALO,14210,Short Term,36029,POINT (-78.865984 42.900906),"[C330005-B, C330005-A]",20230623,20210312,1,6853,6853,6328,4505,4505,324,321,0,0,6328,1505,1505.0,890.0,890.0,65,64.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,36,0,-999999,-999999,-999999,9,8,6,8,0.0,0,120,59,0,-999999,0,4,7,9,16,17,5.0,0,1884,0.0,0,7,7,7,7,287.0,,37.0,,21.0,,4511.0,,2356.0,,102.0,,979.0,979.0,904.0,643.6,643.6,46.3,45.9,0.0,0.0,904.0,215.0,215.0,127.1,127.1,9.3,9.1,0.0,0.0,0.0
330024,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029,Short Term,36061,POINT (-73.953392 40.790390),"[C330024-B, C330024-A]",20230623,20210312,1,11991,11081,9345,7480,6772,1469,1147,62,23,10255,1806,1659.0,945.0,832.0,249,237.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,91,0,4,8,7,14,25,14,19,0.0,4,1031,27,0,-999999,4,-999999,4,5,6,4,0.0,4,4109,0.0,0,7,7,7,7,157.0,,3278.0,,449.0,,15104.0,,12158.0,,960.0,,1713.0,1583.0,1335.0,1068.6,967.4,209.9,163.9,8.9,-999999.0,1465.0,258.0,237.0,135.0,118.9,35.6,33.9,0.0,0.0,0.0
330059,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467,Short Term,36005,POINT (-73.879897 40.879872),"[C330059-C, C330059-B, C330059-A, C330059-D]",20230623,20210312,1,11473,10094,10097,9445,8503,1853,1853,31,29,11473,1442,861.0,1282.0,806.0,337,335.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,160,0,4,10,12,35,26,36,32,5.0,5,1942,0,0,0,0,0,0,0,0,0,0.0,0,4660,0.0,1,7,7,7,7,,,,,,,,,,,,,1639.0,1442.0,1442.4,1349.3,1214.7,264.7,264.7,4.4,4.1,1639.0,206.0,123.0,183.1,115.1,48.1,47.9,0.0,0.0,0.0
330101,NY,330101,NEW YORK-PRESBYTERIAN HOSPITAL,525 EAST 68TH STREET,NEW YORK,10065,Short Term,36061,POINT (-73.954509 40.764355),"[C330101-A, C330101-H, C330101-D, C330101-F, C330101-G, C330101-C, C330101-E]",20230623,20210312,1,24878,20468,18676,17783,14857,3041,2391,227,46,22750,3759,2245.0,3259.0,1995.0,715,652.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,225,-999999,15,19,26,40,44,39,41,0.0,6,614,134,0,6,18,16,22,15,24,33,0.0,20,6235,0.0,0,7,7,7,7,,,,,,,,,,,,,3554.0,2924.0,2668.0,2540.4,2122.4,434.4,341.6,32.4,6.6,3250.0,537.0,320.7,465.6,285.0,102.1,93.1,0.0,0.0,0.0
330214,NY,330214,NYU LANGONE HOSPITALS,550 FIRST AVENUE,NEW YORK,10016,Short Term,36061,POINT (-73.974303 40.742311),"[C330214-B, C330214-A, C330214-C, C330214-D]",20230623,20210312,1,16934,14280,12320,10681,8699,1564,1442,33,24,15156,2730,1785.0,2039.0,1446.0,333,325.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,196,-999999,13,21,17,31,38,28,45,-999999.0,7,2186,28,0,-999999,-999999,-999999,7,5,5,6,0.0,5,4287,0.0,0,7,7,7,7,5255.0,,10486.0,,840.0,,29518.0,,12600.0,,30907.0,,2419.1,2040.0,1760.0,1525.9,1242.7,223.4,206.0,4.7,-999999.0,2165.1,390.0,255.0,291.3,206.6,47.6,46.4,0.0,0.0,0.0
330285,NY,330285,STRONG MEMORIAL HOSPITAL,601 ELMWOOD AVE,ROCHESTER,14642,Short Term,36055,POINT (-77.623587 43.122832),[C330285-A],20230623,20210312,1,9352,8316,7378,6132,5063,178,168,11,7,8414,1127,931.0,874.0,727.0,33,33.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,25,0,0,-999999,4,5,4,4,6,0.0,6,47,7,-999999,-999999,0,-999999,0,0,-999999,0,0.0,-999999,1993,0.0,0,7,7,7,7,592.0,,2196.0,,409.0,,13435.0,,2725.0,,14684.0,,1336.0,1188.0,1054.0,876.0,723.3,25.4,24.0,-999999.0,-999999.0,1202.0,161.0,133.0,124.9,103.9,4.7,4.7,0.0,0.0,0.0
050025,CA,050025,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,200 WEST ARBOR DRIVE,SAN DIEGO,92103,Short Term,06073,POINT (-117.165844 32.754258),"[C050025-A, C050025-B]",20240308,20210314,1,5813,5253,4511,3987,3731,241,209,-999999,0,5071,1186,710.0,844.0,588.0,68,59.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,0,-999999,-999999,4,0,0,0,0.0,0,400,17,0,-999999,7,-999999,-999999,-999999,0,0,0.0,0,1329,0.0,0,7,7,7,7,23893.0,,2174.0,,289.0,,10288.0,,2729.0,,568.0,,830.4,750.4,644.4,569.6,533.0,34.4,29.9,-999999.0,0.0,724.4,169.4,101.4,120.6,84.0,9.7,8.4,0.0,0.0,0.0
050262,CA,050262,RONALD REAGAN UCLA MEDICAL CENTER,757 WESTWOOD PLAZA,LOS ANGELES,90095,Short Term,06037,POINT (-118.446328 34.066455),[C050262-A],20240308,20210314,1,3220,2744,2513,2694,2424,83,54,10,10,2989,1106,784.0,928.0,716.0,34,34.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,5,0,0,-999999,-999999,-999999,0,0,-999999,0.0,-999999,126,5,0,0,-999999,0,-999999,-999999,-999999,0,0.0,0,849,0.0,0,7,7,7,7,298.0,,159.0,,457.0,,17203.0,,7496.0,,19663.0,,460.0,392.0,359.0,384.9,346.3,11.9,7.7,-999999.0,-999999.0,427.0,158.0,112.0,132.6,102.3,4.9,4.9,0.0,0.0,0.0
050373,CA,050373,LOS ANGELES GENERAL MEDICAL CENTER,"2051 MARENGO ST, ROOM C2K100",LOS ANGELES,90033,Short Term,06037,POINT (-118.206478 34.056278),[C050373-A],20240308,20210314,1,4438,4048,3925,3221,3042,273,243,9,7,4315,959,700.0,680.0,550.0,78,76.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,40,0,5,7,10,7,10,-999999,0,0.0,-999999,100,12,-999999,-999999,-999999,-999999,-999999,5,0,0,0.0,-999999,2587,0.0,0,7,7,7,7,302.0,,765.0,,151.0,,6770.0,,7694.0,,357.0,,634.0,578.3,560.7,460.1,434.6,39.0,34.7,-999999.0,-999999.0,616.4,137.0,100.0,97.1,78.6,11.1,10.9,0.0,0.0,0.0
050441,CA,050441,STANFORD HEALTH CARE,300 PASTEUR DRIVE,STANFORD,94305,Short Term,06085,POINT (-122.175944 37.433018),[C050441-A],20240308,20210314,1,4430,4311,4311,4023,4023,245,227,0,0,4311,693,693.0,621.0,621.0,64,59.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,22,0,6,4,0,4,-999999,4,-999999,0.0,0,60,239,-999999,17,43,22,30,38,46,42,0.0,-999999,1407,0.0,0,7,7,7,7,0.0,,18345.0,,87.0,,44.0,,8497.0,,43.0,,632.9,615.9,615.9,574.7,574.7,35.0,32.4,0.0,0.0,615.9,99.0,99.0,88.7,88.7,9.1,8.4,0.0,0.0,0.0
050454,CA,050454,UCSF MEDICAL CENTER,"505 PARNASSUS AVE, BOX 0296",SAN FRANCISCO,94143,Short Term,06075,POINT (-122.457544 37.762452),"[C050454-C, C050454-B, C050454-D, C050454-A]",20240308,20210314,1,5887,4235,4235,4815,3441,107,103,7,6,5887,1302,699.0,1098.0,562.0,44,44.0,12.0,0.0,-999999.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,0,-999999,-999999,-999999,-999999,-999999,0,0,0.0,-999999,32,0,0,0,0,0,0,0,0,0,0.0,-999999,851,0.0,0,7,7,7,7,,,,,,,,,,,,,841.0,605.0,605.0,687.9,491.6,15.3,14.7,-999999.0,-999999.0,841.0,186.0,99.9,156.9,80.3,6.3,6.3,-999999.0,0.0,-999999.0
050625,CA,050625,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,90048,Short Term,06037,POINT (-118.380016 34.076549),[C050625-A],20240308,20210314,1,5833,5742,5280,5158,5088,118,83,-999999,0,5371,1191,834.0,943.0,727.0,39,27.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,13,-999999,-999999,0,-999999,-999999,-999999,-999999,-999999,0.0,0,34,13,0,0,-999999,0,-999999,-999999,6,4,0.0,-999999,1597,0.0,0,7,7,7,7,1229.0,,1887.0,,420.0,,13787.0,,4896.0,,772.0,,833.3,820.3,754.3,736.9,726.9,16.9,11.9,-999999.0,0.0,767.3,170.1,119.1,134.7,103.9,5.6,-999999.0,0.0,0.0,0.0
330005,NY,330005,KALEIDA HEALTH,100 HIGH STREET,BUFFALO,14210,Short Term,36029,POINT (-78.865984 42.900906),"[C330005-C, C330005-B, C330005-A]",20240308,20210314,1,6853,6853,6328,4488,4488,301,299,0,0,6328,1505,1505.0,887.0,887.0,67,65.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,36,0,0,-999999,-999999,7,10,5,10,0.0,0,123,62,0,-999999,0,6,4,7,14,20,10.0,0,1965,0.0,0,7,7,7,7,287.0,,37.0,,21.0,,4511.0,,2356.0,,102.0,,979.0,979.0,904.0,641.1,641.1,43.0,42.7,0.0,0.0,904.0,215.0,215.0,126.7,126.7,9.6,9.3,0.0,0.0,0.0
330024,NY,330024,MOUNT SINAI HOSPITAL,ONE GUSTAVE L LEVY PLACE,NEW YORK,10029,Short Term,36061,POINT (-73.953392 40.790390),"[C330024-B, C330024-A]",20240308,20210314,1,11991,11081,9345,7421,6725,1429,1136,55,22,10255,1806,1659.0,933.0,827.0,240,231.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,89,0,-999999,9,7,13,20,16,21,0.0,-999999,987,16,0,-999999,-999999,-999999,-999999,-999999,4,-999999,0.0,4,3995,0.0,0,7,7,7,7,157.0,,3278.0,,449.0,,15104.0,,12158.0,,960.0,,1713.0,1583.0,1335.0,1060.1,960.7,204.1,162.3,7.9,-999999.0,1465.0,258.0,237.0,133.3,118.1,34.3,33.0,0.0,0.0,0.0
330059,NY,330059,MONTEFIORE MEDICAL CENTER,111 EAST 210TH STREET,BRONX,10467,Short Term,36005,POINT (-73.879896 40.879872),"[C330059-C, C330059-B, C330059-A, C330059-D]",20240308,20210314,1,11473,10094,10097,9364,8434,1770,1770,34,34,11473,1442,861.0,1269.0,805.0,335,335.0,0.0,0.0,0.0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,161,0,4,7,10,36,30,32,36,6.0,6,1968,0,0,0,0,0,0,0,0,0,0.0,0,4698,0.0,1,7,7,7,7,,,,,,,,,,,,,1639.0,1442.0,1442.4,1337.7,1204.9,252.9,252.9,4.9,4.9,1639.0,206.0,123.0,181.3,115.0,47.9,47.9,0.0,0.0,0.0
