date,node_id,region,node_name,admissions,all_beds_covid,mv_covid,ga_covid,ga_noncovid,ga_unoccupied,cc_covid,cc_noncovid,cc_unoccupied,ga_capacity,cc_capacity,_observed_admissions,_observed_all_beds_covid,_observed_mv_covid,_observed_ga_covid,_observed_ga_noncovid,_observed_ga_unoccupied,_observed_cc_covid,_observed_cc_noncovid,_observed_cc_unoccupied,mv_capacity_proxy
2021-03-02,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,8.0,96.0,20.0,75.0,823.0,20.0,20.0,19.0,9.0,918.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-03,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,7.0,88.0,21.0,65.0,825.0,37.0,21.0,20.0,7.0,927.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-04,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,6.0,91.0,21.0,68.0,819.0,38.0,21.0,19.0,8.0,925.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-05,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4.0,81.0,19.0,60.0,809.0,63.0,19.0,20.0,9.0,932.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-06,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.0,81.0,19.0,60.0,797.0,73.0,19.0,19.0,10.0,930.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-07,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,6.0,83.0,19.0,62.0,807.0,63.0,19.0,18.0,11.0,932.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-08,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,6.0,81.0,19.0,61.0,838.0,34.0,19.0,17.0,12.0,933.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-09,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2.0,77.0,18.0,57.0,836.0,38.0,18.0,20.0,10.0,931.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-10,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.0,74.0,19.0,54.0,822.0,55.0,19.0,24.0,5.0,931.0,48.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,48.0
2021-03-11,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.0,68.0,19.0,48.0,829.0,54.0,19.0,24.0,1.0,931.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-12,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,65.0,18.0,45.0,814.0,71.0,18.0,26.0,0.0,930.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-13,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2.0,64.0,16.0,46.0,813.0,70.0,16.0,24.0,4.0,929.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-14,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,62.0,15.0,45.0,821.0,60.0,15.0,19.0,10.0,926.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-15,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2.0,61.0,14.0,45.0,835.0,45.0,14.0,19.0,11.0,925.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-16,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,55.0,14.0,39.0,847.0,45.0,14.0,21.0,9.0,931.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-17,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,52.0,13.0,38.0,834.0,56.0,13.0,24.0,7.0,928.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-18,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4.0,49.0,12.0,36.0,827.0,66.0,12.0,20.0,12.0,929.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-19,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.0,48.0,12.0,35.0,814.0,78.0,12.0,20.0,12.0,927.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-20,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,47.0,11.0,35.0,835.0,58.0,11.0,20.0,13.0,928.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-21,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4.0,45.0,11.0,33.0,851.0,43.0,11.0,21.0,12.0,927.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-22,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4.0,45.0,11.0,33.0,863.0,34.0,11.0,19.0,14.0,930.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-23,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2.0,45.0,9.0,35.0,857.0,40.0,9.0,24.0,11.0,932.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-24,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,4.0,47.0,9.0,37.0,836.0,56.0,9.0,23.0,12.0,929.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-25,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,43.0,8.0,35.0,846.0,51.0,8.0,24.0,12.0,932.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-26,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2.0,46.0,9.0,37.0,840.0,53.0,9.0,26.0,9.0,930.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-27,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,44.0,9.0,34.0,841.0,54.0,9.0,27.0,8.0,929.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-28,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,40.0,9.0,31.0,834.0,61.0,9.0,26.0,9.0,926.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-29,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,0.0,40.0,8.0,32.0,853.0,47.0,8.0,23.0,13.0,932.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-30,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,3.0,36.0,9.0,27.0,845.0,58.0,9.0,25.0,10.0,930.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-03-31,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,34.0,8.0,26.0,858.0,46.0,8.0,25.0,11.0,930.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-04-01,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,34.0,8.0,26.0,850.0,52.0,8.0,23.0,13.0,928.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-04-02,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,29.0,8.0,21.0,816.0,92.0,8.0,24.0,12.0,929.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-04-03,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,2.0,30.0,8.0,22.0,834.0,75.0,8.0,22.0,14.0,931.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-04-04,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,30.0,8.0,22.0,822.0,85.0,8.0,24.0,12.0,929.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-04-05,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,0.0,29.0,8.0,21.0,871.0,38.0,8.0,29.0,7.0,930.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2021-04-06,RKB,Midlands,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,1.0,29.0,7.0,22.0,860.0,38.0,7.0,28.0,9.0,920.0,44.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,44.0
2020-11-17,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,41.0,442.0,44.0,396.0,1594.0,174.0,44.0,44.0,11.0,2164.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-11-18,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,63.0,457.0,46.0,409.0,1583.0,146.0,46.0,48.0,6.0,2138.0,100.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,100.0
2020-11-19,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,47.0,489.0,51.0,436.0,1537.0,170.0,51.0,44.0,15.0,2143.0,110.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0
2020-11-20,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32.0,431.0,48.0,380.0,1596.0,213.0,48.0,48.0,3.0,2189.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-11-21,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,27.0,437.0,48.0,385.0,1612.0,210.0,48.0,45.0,4.0,2207.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-11-22,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,51.0,439.0,50.0,387.0,1634.0,212.0,50.0,45.0,3.0,2233.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2020-11-23,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,62.0,405.0,53.0,346.0,1699.0,149.0,53.0,43.0,3.0,2194.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-11-24,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,41.0,428.0,52.0,375.0,1655.0,155.0,52.0,36.0,9.0,2185.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-11-25,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,46.0,406.0,52.0,353.0,1699.0,152.0,52.0,41.0,8.0,2204.0,101.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101.0
2020-11-26,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,29.0,390.0,52.0,336.0,1666.0,187.0,52.0,44.0,8.0,2189.0,104.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,104.0
2020-11-27,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,26.0,384.0,51.0,331.0,1702.0,166.0,51.0,43.0,8.0,2199.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0
2020-11-28,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,31.0,374.0,48.0,325.0,1720.0,225.0,48.0,50.0,9.0,2270.0,107.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,107.0
2020-11-29,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,37.0,381.0,45.0,334.0,1624.0,230.0,45.0,49.0,8.0,2188.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0
2020-11-30,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,40.0,383.0,44.0,338.0,1687.0,189.0,44.0,43.0,10.0,2214.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-01,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,42.0,368.0,47.0,320.0,1738.0,153.0,47.0,45.0,7.0,2211.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-02,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,42.0,347.0,42.0,304.0,1819.0,154.0,42.0,48.0,8.0,2277.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2020-12-03,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,37.0,342.0,41.0,300.0,1773.0,171.0,41.0,45.0,6.0,2244.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0
2020-12-04,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,43.0,339.0,38.0,299.0,1767.0,172.0,38.0,44.0,15.0,2238.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-05,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34.0,349.0,34.0,313.0,1719.0,174.0,34.0,50.0,13.0,2206.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-06,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,36.0,369.0,40.0,328.0,1733.0,153.0,39.0,54.0,6.0,2214.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-07,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34.0,380.0,41.0,335.0,1714.0,128.0,41.0,47.0,10.0,2177.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2020-12-08,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,52.0,356.0,45.0,307.0,1813.0,110.0,45.0,48.0,6.0,2230.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-09,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,48.0,344.0,51.0,288.0,1769.0,149.0,51.0,49.0,3.0,2206.0,103.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0
2020-12-10,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,47.0,364.0,48.0,312.0,1759.0,147.0,48.0,47.0,7.0,2218.0,102.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,102.0
2020-12-11,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,32.0,352.0,46.0,304.0,1826.0,124.0,45.0,48.0,10.0,2254.0,103.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,103.0
2020-12-12,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,35.0,366.0,45.0,319.0,1765.0,161.0,44.0,44.0,9.0,2245.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-13,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,37.0,374.0,42.0,329.0,1767.0,165.0,41.0,43.0,14.0,2261.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2020-12-14,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,54.0,390.0,41.0,345.0,1770.0,135.0,41.0,46.0,12.0,2250.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-15,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,45.0,376.0,41.0,334.0,1761.0,102.0,40.0,47.0,10.0,2197.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-16,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,39.0,383.0,42.0,341.0,1802.0,130.0,41.0,49.0,8.0,2273.0,98.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,98.0
2020-12-17,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,58.0,365.0,35.0,325.0,1821.0,159.0,35.0,46.0,16.0,2305.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-18,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34.0,372.0,34.0,335.0,1807.0,106.0,34.0,47.0,16.0,2248.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-19,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,34.0,392.0,36.0,354.0,1744.0,145.0,36.0,44.0,17.0,2243.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-20,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,47.0,414.0,37.0,375.0,1701.0,144.0,37.0,44.0,16.0,2220.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-21,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,73.0,432.0,38.0,390.0,1742.0,148.0,38.0,39.0,20.0,2280.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-22,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,65.0,434.0,40.0,391.0,1712.0,118.0,40.0,42.0,8.0,2221.0,90.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,90.0
2020-12-23,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,64.0,444.0,42.0,399.0,1651.0,165.0,42.0,44.0,11.0,2215.0,97.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,97.0
2020-12-24,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,43.0,452.0,44.0,406.0,1623.0,197.0,44.0,48.0,0.0,2226.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0
2020-12-25,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,36.0,466.0,47.0,417.0,1438.0,377.0,47.0,45.0,0.0,2232.0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,92.0
2020-12-26,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,43.0,468.0,50.0,418.0,1552.0,300.0,50.0,39.0,5.0,2270.0,94.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,94.0
2020-12-27,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,59.0,477.0,49.0,428.0,1522.0,272.0,49.0,41.0,6.0,2222.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0
2020-12-28,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,64.0,490.0,45.0,445.0,1523.0,200.0,45.0,51.0,0.0,2168.0,96.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,96.0
2020-12-29,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,78.0,509.0,52.0,455.0,1528.0,193.0,52.0,47.0,0.0,2176.0,99.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,99.0
2020-12-30,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,69.0,523.0,53.0,467.0,1616.0,137.0,53.0,48.0,0.0,2220.0,101.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,101.0
2020-12-31,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,55.0,540.0,54.0,485.0,1641.0,149.0,54.0,55.0,0.0,2275.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-01-01,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,61.0,556.0,57.0,497.0,1483.0,236.0,57.0,52.0,0.0,2216.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-01-02,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,73.0,579.0,66.0,512.0,1507.0,205.0,66.0,44.0,0.0,2224.0,110.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,110.0
2021-01-03,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,74.0,616.0,75.0,539.0,1522.0,170.0,75.0,39.0,0.0,2231.0,114.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,114.0
2021-01-04,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,81.0,624.0,72.0,550.0,1549.0,140.0,72.0,39.0,0.0,2239.0,111.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,111.0
2021-01-05,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,78.0,625.0,71.0,551.0,1575.0,138.0,71.0,38.0,0.0,2264.0,109.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,109.0
2021-01-06,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,82.0,607.0,84.0,520.0,1671.0,118.0,84.0,37.0,0.0,2309.0,121.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121.0
2021-01-07,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,96.0,619.0,89.0,527.0,1614.0,125.0,89.0,32.0,0.0,2266.0,121.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,121.0
2021-01-08,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,105.0,650.0,101.0,546.0,1629.0,121.0,101.0,34.0,0.0,2296.0,135.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,135.0
2021-01-09,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,95.0,703.0,108.0,592.0,1522.0,145.0,108.0,33.0,0.0,2259.0,141.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,141.0
2021-01-10,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,102.0,770.0,114.0,651.0,1468.0,143.0,113.0,33.0,0.0,2262.0,146.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,146.0
2021-01-11,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,120.0,775.0,116.0,652.0,1575.0,92.0,116.0,31.0,0.0,2319.0,147.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,147.0
2021-01-12,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,138.0,801.0,126.0,668.0,1453.0,143.0,126.0,32.0,0.0,2264.0,158.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,158.0
2021-01-13,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,113.0,813.0,131.0,673.0,1475.0,131.0,131.0,30.0,0.0,2279.0,161.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,161.0
2021-01-14,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,108.0,835.0,131.0,697.0,1418.0,152.0,131.0,32.0,0.0,2267.0,163.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,163.0
2021-01-15,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,95.0,857.0,137.0,710.0,1396.0,159.0,137.0,29.0,0.0,2265.0,166.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,166.0
2021-01-16,RRK,Midlands,UNIVERSITY HOSPITALS BIRMINGHAM NHS FOUNDATION TRUST,104.0,889.0,137.0,743.0,1342.0,181.0,137.0,27.0,0.0,2266.0,164.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,164.0
