date,node_id,region,ccn,node_name,address,city,zip,hospital_subtype,fips_code,geocoded_hospital_address,hhs_ids,publication_date,is_metro_micro,total_beds_7_day_sum,all_adult_hospital_beds_7_day_sum,all_adult_hospital_inpatient_beds_7_day_sum,inpatient_beds_used_7_day_sum,all_adult_hospital_inpatient_bed_occupied_7_day_sum,total_adult_patients_hosp_confirmed_suspected_covid_7d_sum,total_adult_patients_hospitalized_confirmed_covid_7_day_sum,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_sum,total_pediatric_patients_hospitalized_confirmed_covid_7_day_sum,inpatient_beds_7_day_sum,total_icu_beds_7_day_sum,total_staffed_adult_icu_beds_7_day_sum,icu_beds_used_7_day_sum,staffed_adult_icu_bed_occupancy_7_day_sum,staffed_icu_adult_patients_confirmed_suspected_covid_7d_sum,staffed_icu_adult_patients_confirmed_covid_7_day_sum,total_patients_hospitalized_confirmed_influenza_7_day_sum,icu_patients_confirmed_influenza_7_day_sum,total_patients_hosp_confirmed_influenza_and_covid_7d_sum,total_beds_7_day_coverage,all_adult_hospital_beds_7_day_coverage,all_adult_hospital_inpatient_beds_7_day_coverage,inpatient_beds_used_7_day_coverage,all_adult_hospital_inpatient_bed_occupied_7_day_coverage,total_adult_patients_hosp_confirmed_suspected_covid_7d_cov,total_adult_patients_hospitalized_confirmed_covid_7_day_coverage,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_cov,total_pediatric_patients_hosp_confirmed_covid_7d_cov,inpatient_beds_7_day_coverage,total_icu_beds_7_day_coverage,total_staffed_adult_icu_beds_7_day_coverage,icu_beds_used_7_day_coverage,staffed_adult_icu_bed_occupancy_7_day_coverage,staffed_icu_adult_patients_confirmed_suspected_covid_7d_cov,staffed_icu_adult_patients_confirmed_covid_7_day_coverage,total_patients_hospitalized_confirmed_influenza_7_day_coverage,icu_patients_confirmed_influenza_7_day_coverage,total_patients_hosp_confirmed_influenza_and_covid_7d_cov,previous_day_admission_adult_covid_confirmed_7_day_sum,previous_day_admission_adult_covid_confirmed_18_19_7_day_sum,previous_day_admission_adult_covid_confirmed_20_29_7_day_sum,previous_day_admission_adult_covid_confirmed_30_39_7_day_sum,previous_day_admission_adult_covid_confirmed_40_49_7_day_sum,previous_day_admission_adult_covid_confirmed_50_59_7_day_sum,previous_day_admission_adult_covid_confirmed_60_69_7_day_sum,previous_day_admission_adult_covid_confirmed_70_79_7_day_sum,previous_day_admission_adult_covid_confirmed_80plus_7_day_sum,previous_day_admission_adult_covid_confirmed_unknown_7_day_sum,previous_day_admission_pediatric_covid_confirmed_7_day_sum,previous_day_covid_ed_visits_7_day_sum,previous_day_admission_adult_covid_suspected_7_day_sum,previous_day_admission_adult_covid_suspected_18_19_7_day_sum,previous_day_admission_adult_covid_suspected_20_29_7_day_sum,previous_day_admission_adult_covid_suspected_30_39_7_day_sum,previous_day_admission_adult_covid_suspected_40_49_7_day_sum,previous_day_admission_adult_covid_suspected_50_59_7_day_sum,previous_day_admission_adult_covid_suspected_60_69_7_day_sum,previous_day_admission_adult_covid_suspected_70_79_7_day_sum,previous_day_admission_adult_covid_suspected_80plus_7_day_sum,previous_day_admission_adult_covid_suspected_unknown_7_day_sum,previous_day_admission_pediatric_covid_suspected_7_day_sum,previous_day_total_ed_visits_7_day_sum,previous_day_admission_influenza_confirmed_7_day_sum,is_corrected,previous_day_admission_adult_covid_confirmed_7_day_coverage,previous_day_admission_adult_covid_suspected_7_day_coverage,previous_day_admission_pediatric_covid_confirmed_7_day_coverage,previous_day_admission_pediatric_covid_suspected_7_day_coverage,previous_week_patients_covid_vaccinated_doses_all_7_day,previous_week_patients_covid_vaccinated_doses_all_7_day_sum,previous_week_patients_covid_vaccinated_doses_one_7_day,previous_week_patients_covid_vaccinated_doses_one_7_day_sum,previous_week_personnel_covid_vaccd_doses_administered_7_day,previous_week_personnel_covid_vaccd_doses_administered_7_day_sum,total_personnel_covid_vaccinated_doses_all_7_day,total_personnel_covid_vaccinated_doses_all_7_day_sum,total_personnel_covid_vaccinated_doses_none_7_day,total_personnel_covid_vaccinated_doses_none_7_day_sum,total_personnel_covid_vaccinated_doses_one_7_day,total_personnel_covid_vaccinated_doses_one_7_day_sum,total_beds_7_day_avg,all_adult_hospital_beds_7_day_avg,all_adult_hospital_inpatient_beds_7_day_avg,inpatient_beds_used_7_day_avg,all_adult_hospital_inpatient_bed_occupied_7_day_avg,total_adult_patients_hosp_confirmed_suspected_covid_7d_avg,total_adult_patients_hospitalized_confirmed_covid_7_day_avg,total_pediatric_patients_hosp_confirmed_suspected_covid_7d_avg,total_pediatric_patients_hospitalized_confirmed_covid_7_day_avg,inpatient_beds_7_day_avg,total_icu_beds_7_day_avg,total_staffed_adult_icu_beds_7_day_avg,icu_beds_used_7_day_avg,staffed_adult_icu_bed_occupancy_7_day_avg,staffed_icu_adult_patients_confirmed_suspected_covid_7d_avg,staffed_icu_adult_patients_confirmed_covid_7_day_avg,total_patients_hospitalized_confirmed_influenza_7_day_avg,icu_patients_confirmed_influenza_7_day_avg,total_patients_hosp_confirmed_influenza_and_covid_7d_avg,_observed_total_staffed_adult_icu_beds_7_day_avg,_observed_staffed_adult_icu_bed_occupancy_7_day_avg,_observed_staffed_icu_adult_patients_confirmed_covid_7_day_avg,_observed_previous_day_admission_adult_covid_confirmed_7_day_sum,_observed_previous_day_admission_adult_covid_suspected_7_day_sum
2021-05-21,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11991.0,11081.0,9345.0,7329.0,6578.0,613.0,381.0,14.0,4.0,10255.0,1743.0,1596.0,887.0,749.0,76.0,71.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,22.0,0.0,,,,,,5.0,8.0,0.0,,701.0,37.0,0.0,,6.0,4.0,5.0,7.0,10.0,,0.0,,3859.0,0.0,0.0,7.0,7.0,7.0,7.0,601.0,,610.0,,166.0,,16928.0,,10983.0,,431.0,,1713.0,1583.0,1335.0,1047.0,939.7,87.6,54.4,,,1465.0,249.0,228.0,126.7,107.0,10.9,10.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-05-28,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11691.0,10781.0,9045.0,7020.0,6321.0,563.0,327.0,6.0,0.0,9955.0,1443.0,1301.0,875.0,775.0,72.0,64.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,0.0,0.0,,0.0,,,,,0.0,0.0,613.0,15.0,,,,,,,,,0.0,0.0,3871.0,0.0,0.0,7.0,7.0,7.0,7.0,494.0,,380.0,,104.0,,17004.0,,10939.0,,405.0,,1670.1,1540.1,1292.1,1002.9,903.0,80.4,46.7,,0.0,1422.1,206.1,185.9,125.0,110.7,10.3,9.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-06-04,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7392.0,6702.0,445.0,225.0,13.0,6.0,9555.0,1043.0,896.0,859.0,725.0,48.0,39.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,0.0,,0.0,,,,,0.0,,659.0,28.0,0.0,6.0,6.0,0.0,5.0,5.0,4.0,,0.0,0.0,4059.0,0.0,0.0,7.0,7.0,7.0,7.0,696.0,,406.0,,110.0,,17063.0,,10901.0,,386.0,,1613.0,1483.0,1235.0,1056.0,957.4,63.6,32.1,,,1365.0,149.0,128.0,122.7,103.6,6.9,5.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-06-11,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7539.0,6837.0,321.0,146.0,10.0,8.0,9555.0,1043.0,896.0,837.0,716.0,34.0,25.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,,588.0,24.0,,,9.0,,,,5.0,,0.0,,4178.0,0.0,0.0,7.0,7.0,7.0,7.0,657.0,,310.0,,129.0,,17138.0,,10855.0,,366.0,,1613.0,1483.0,1235.0,1077.0,976.7,45.9,20.9,,,1365.0,149.0,128.0,119.6,102.3,4.9,5.6,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
2021-06-18,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7476.0,6829.0,268.0,108.0,4.0,0.0,9555.0,1042.0,895.0,859.0,730.0,17.0,15.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,5.0,0.0,,0.0,,,0.0,,,0.0,0.0,625.0,16.0,0.0,,,4.0,,,,4.0,0.0,0.0,4134.0,0.0,0.0,7.0,7.0,7.0,7.0,390.0,,279.0,,113.0,,17195.0,,10792.0,,380.0,,1613.0,1483.0,1235.0,1068.0,975.6,38.3,15.4,,0.0,1365.0,148.9,127.9,122.7,104.3,,5.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-06-25,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7439.0,6811.0,227.0,86.0,16.0,6.0,9555.0,1035.0,888.0,842.0,707.0,13.0,10.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,0.0,,,,,0.0,0.0,,601.0,15.0,0.0,0.0,,4.0,,,,,0.0,0.0,4383.0,0.0,0.0,7.0,7.0,7.0,7.0,378.0,,306.0,,104.0,,17240.0,,10736.0,,400.0,,1613.0,1483.0,1235.0,1062.7,973.0,32.4,12.3,,,1365.0,147.9,126.9,120.3,101.0,,5.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-07-02,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7346.0,6640.0,209.0,77.0,12.0,8.0,9555.0,1043.0,896.0,836.0,693.0,19.0,9.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,0.0,,0.0,0.0,0.0,,,,0.0,,623.0,14.0,0.0,4.0,,,,,,,0.0,,4088.0,0.0,0.0,7.0,7.0,7.0,7.0,274.0,,188.0,,101.0,,17302.0,,10695.0,,393.0,,1613.0,1483.0,1235.0,1049.4,948.6,29.9,11.0,,,1365.0,149.0,128.0,119.4,99.0,,5.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-07-09,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7463.0,6770.0,267.0,94.0,11.0,0.0,9555.0,1043.0,896.0,842.0,712.0,23.0,18.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,11.0,0.0,,,,,0.0,5.0,,0.0,0.0,668.0,32.0,,5.0,,,5.0,9.0,,,0.0,,4068.0,0.0,0.0,7.0,7.0,7.0,7.0,288.0,,214.0,,99.0,,17359.0,,10655.0,,380.0,,1613.0,1483.0,1235.0,1066.1,967.1,38.1,13.4,,0.0,1365.0,149.0,128.0,120.3,101.7,,5.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-07-16,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7451.0,6814.0,318.0,112.0,9.0,0.0,9555.0,1043.0,896.0,861.0,738.0,51.0,27.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,18.0,0.0,,0.0,,,5.0,,,0.0,0.0,891.0,10.0,0.0,0.0,,0.0,,5.0,,0.0,0.0,0.0,4423.0,0.0,0.0,7.0,7.0,7.0,7.0,244.0,,258.0,,95.0,,17421.0,,10618.0,,373.0,,1613.0,1483.0,1235.0,1064.4,973.4,45.4,16.0,,0.0,1365.0,149.0,128.0,123.0,105.4,7.3,5.6,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
2021-07-23,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7201.0,6533.0,474.0,203.0,40.0,6.0,9555.0,1035.0,888.0,879.0,742.0,81.0,39.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,15.0,0.0,,,,,,,,0.0,,864.0,16.0,0.0,,0.0,0.0,,5.0,,4.0,0.0,0.0,4276.0,0.0,0.0,7.0,7.0,7.0,7.0,195.0,,307.0,,124.0,,17483.0,,10556.0,,400.0,,1613.0,1483.0,1235.0,1028.7,933.3,67.7,29.0,5.7,,1365.0,147.9,126.9,125.6,106.0,11.6,5.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-07-30,330024,NY,330024.0,MOUNT SINAI HOSPITAL,,,10029.0,,36061.0,,,20230623.0,1.0,11291.0,10381.0,8645.0,7293.0,6640.0,450.0,221.0,56.0,6.0,9555.0,1028.0,881.0,850.0,713.0,55.0,28.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,22.0,0.0,,4.0,4.0,,,,5.0,0.0,,879.0,18.0,0.0,,,,,7.0,,,0.0,,4138.0,0.0,0.0,7.0,7.0,7.0,7.0,172.0,,306.0,,168.0,,17539.0,,10447.0,,471.0,,1613.0,1483.0,1235.0,1041.9,948.6,64.3,31.6,8.0,,1365.0,146.9,125.9,121.4,101.9,7.9,4.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-06,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,8556.0,7734.0,350.0,350.0,24.0,24.0,10955.0,1456.0,875.0,1083.0,686.0,81.0,81.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,60.0,0.0,4.0,7.0,6.0,7.0,9.0,14.0,11.0,,,1733.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3890.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1222.3,1104.9,50.0,50.0,,,1565.0,208.0,125.0,154.7,98.0,11.6,11.6,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-13,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,8464.0,7708.0,434.0,434.0,26.0,26.0,10955.0,1456.0,875.0,1080.0,716.0,82.0,82.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,74.0,,6.0,7.0,12.0,12.0,13.0,10.0,9.0,,,1708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4184.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1209.1,1101.1,62.0,62.0,,,1565.0,208.0,125.0,154.3,102.3,11.7,11.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-11-20,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,8065.0,7352.0,422.0,422.0,31.0,31.0,10955.0,1456.0,875.0,1050.0,689.0,87.0,87.0,,,,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,71.0,,5.0,,7.0,10.0,18.0,10.0,14.0,,4.0,1705.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3700.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1152.1,1050.3,60.3,60.3,4.4,4.4,1565.0,208.0,125.0,150.0,98.4,12.4,12.4,,,,1.0,1.0,1.0,1.0,1.0
2020-11-27,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10761.0,9296.0,9296.0,7927.0,7229.0,611.0,611.0,27.0,27.0,10761.0,1435.0,850.0,1037.0,667.0,108.0,108.0,4.0,,4.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,111.0,0.0,4.0,7.0,5.0,27.0,29.0,17.0,20.0,,,1681.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3929.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1537.3,1328.0,1328.0,1132.4,1032.7,87.3,87.3,,,1537.3,205.0,121.4,148.1,95.3,15.4,15.4,,,,1.0,1.0,1.0,1.0,1.0
2020-12-04,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10761.0,9296.0,9296.0,8465.0,7575.0,881.0,881.0,22.0,22.0,10761.0,1435.0,850.0,1176.0,726.0,181.0,181.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,138.0,0.0,8.0,6.0,8.0,28.0,29.0,33.0,21.0,5.0,5.0,1787.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3782.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1537.3,1328.0,1328.0,1209.3,1082.1,125.9,125.9,,,1537.3,205.0,121.4,168.0,103.7,25.9,25.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-11,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,8706.0,7890.0,1200.0,1200.0,19.0,19.0,10955.0,1498.0,917.0,1167.0,773.0,229.0,229.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,162.0,0.0,9.0,11.0,10.0,28.0,29.0,34.0,37.0,4.0,4.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4039.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1243.7,1127.1,171.4,171.4,,,1565.0,214.0,131.0,166.7,110.4,32.7,32.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-18,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,11046.0,9682.0,9684.0,8751.0,7923.0,1465.0,1464.0,22.0,22.0,11046.0,1542.0,948.0,1230.0,809.0,274.0,274.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,195.0,0.0,12.0,8.0,12.0,30.0,50.0,43.0,32.0,8.0,6.0,1767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3975.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1578.0,1383.1,1383.4,1250.1,1131.9,209.3,209.1,,,1578.0,220.3,135.4,175.7,115.6,39.1,39.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2020-12-25,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,8111.0,7474.0,1616.0,1616.0,8.0,8.0,10955.0,1505.0,924.0,1189.0,779.0,288.0,288.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,197.0,0.0,5.0,16.0,15.0,24.0,56.0,46.0,32.0,,,1830.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4021.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1158.7,1067.7,230.9,230.9,,,1565.0,215.0,132.0,169.9,111.3,41.1,41.1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-01,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,8454.0,7734.0,1808.0,1808.0,13.0,13.0,10955.0,1505.0,924.0,1401.0,787.0,321.0,321.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,226.0,0.0,14.0,12.0,15.0,38.0,48.0,55.0,36.0,8.0,8.0,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4256.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1207.7,1104.9,258.3,258.3,,,1565.0,215.0,132.0,200.1,112.4,45.9,45.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-08,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,9321.0,8434.0,1996.0,1906.0,33.0,33.0,10955.0,1460.0,879.0,1252.0,787.0,370.0,370.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,241.0,,11.0,12.0,20.0,44.0,53.0,43.0,51.0,4.0,4.0,1971.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4386.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1331.6,1204.9,285.1,272.3,4.7,4.7,1565.0,208.6,125.6,178.9,112.4,52.9,52.9,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-15,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,9441.0,8602.0,2413.0,2413.0,19.0,19.0,10955.0,1442.0,861.0,1197.0,781.0,382.0,381.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,294.0,,13.0,16.0,27.0,49.0,51.0,76.0,57.0,,,2145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4531.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1348.7,1228.9,344.7,344.7,,,1565.0,206.0,123.0,171.0,111.6,54.6,54.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-22,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,10955.0,9604.0,9604.0,9481.0,8288.0,2587.0,2582.0,42.0,32.0,10955.0,1442.0,861.0,1231.0,794.0,361.0,360.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,335.0,5.0,17.0,19.0,24.0,46.0,64.0,93.0,58.0,9.0,8.0,2121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4412.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1565.0,1372.0,1372.0,1354.4,1184.0,369.6,368.9,6.0,4.6,1565.0,206.0,123.0,175.9,113.4,51.6,51.4,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-01-29,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,11683.0,10304.0,10304.0,9261.0,8311.0,2695.0,2694.0,261.0,23.0,11683.0,1442.0,861.0,1192.0,775.0,405.0,404.0,0.0,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,310.0,0.0,18.0,15.0,19.0,51.0,68.0,80.0,55.0,4.0,4.0,1957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4065.0,0.0,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1669.0,1472.0,1472.0,1323.0,1187.3,385.0,384.9,37.3,,1669.0,206.0,123.0,170.3,110.7,57.9,57.7,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-05,330059,NY,330059.0,MONTEFIORE MEDICAL CENTER,,,10467.0,,36005.0,,,20230623.0,1.0,11683.0,10304.0,10304.0,9553.0,8594.0,2947.0,2947.0,597.0,25.0,11683.0,1442.0,861.0,1254.0,834.0,472.0,472.0,,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,335.0,,8.0,19.0,25.0,66.0,70.0,84.0,56.0,6.0,6.0,2137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4758.0,,0.0,7.0,7.0,7.0,7.0,,,,,,,,,,,,,1669.0,1472.0,1472.0,1364.7,1227.7,421.0,421.0,85.3,,1669.0,206.0,123.0,179.1,119.1,67.4,67.4,,0.0,0.0,1.0,1.0,1.0,1.0,1.0
